timestamp,position,velocity
1740506388.5265448,5.792679999999999,20.0
1740506388.543241,6.126579999999997,20.0
1740506388.551538,6.292519999999993,20.0
1740506388.559849,6.458739999999992,20.0
1740506388.5765572,6.792879999999997,20.0
1740506388.584836,6.958500000000001,20.0
1740506388.593142,7.124639999999998,20.0
1740506388.609903,7.4597599999999975,20.0
1740506388.618155,7.624879999999994,20.0
1740506388.626548,7.792739999999991,20.0
1740506388.643199,8.12576,20.0
1740506388.65154,8.292599999999997,20.0
1740506388.6598861,8.459499999999993,20.0
1740506388.676533,8.792419999999996,20.0
1740506388.684866,8.959099999999998,20.0
1740506388.693225,9.126259999999995,20.0
1740506388.709854,9.458799999999998,20.0
1740506388.718206,9.625919999999999,20.0
1740506388.7265751,9.793279999999998,20.0
1740506388.743791,10.137,20.0
1740506388.75158,10.293359999999998,20.0
1740506388.7598898,10.459499999999995,20.0
1740506388.7681448,10.624659999999997,20.0
1740506388.7848241,10.958239999999995,20.0
1740506388.792778,11.117239999999997,20.0
1740506388.801624,11.294259999999996,20.0
1740506388.8186,11.631239999999998,20.0
1740506388.82674,11.796279999999992,20.0
1740506388.843262,12.126979999999996,20.0
1740506388.8515022,12.291819999999998,20.0
1740506388.859796,12.457699999999994,20.0
1740506388.86813,12.624379999999995,20.0
1740506388.884876,12.95928,20.0
1740506388.8931541,13.124859999999998,20.0
1740506388.910204,13.465379999999998,20.0
1740506388.918232,13.626379999999996,20.0
1740506388.926495,13.79168,20.0
1740506388.934879,13.959339999999996,20.0
1740506388.951568,14.293139999999998,20.0
1740506388.959848,14.458760000000002,20.0
1740506388.9765818,14.793219999999998,20.0
1740506388.984874,14.959239999999996,20.0
1740506388.9932969,15.127539999999993,20.0
1740506389.001476,15.291300000000003,20.0
1740506389.0182002,15.62576,20.0
1740506389.026504,15.79186,20.0
1740506389.043224,16.126199999999997,20.0
1740506389.051525,16.292299999999997,20.0
1740506389.059865,16.45909999999999,20.0
1740506389.068131,16.624420000000004,20.0
1740506389.085172,16.96484,20.0
1740506389.0931342,17.124419999999994,20.0
1740506389.109816,17.458099999999988,20.0
1740506389.118268,17.626899999999992,20.0
1740506389.1264699,17.791180000000004,20.0
1740506389.134838,17.958540000000003,20.0
1740506389.151517,18.292079999999995,20.0
1740506389.1598752,18.459139999999987,20.0
1740506389.168202,18.625799999999995,20.0
1740506389.184903,18.959799999999998,20.0
1740506389.19313,19.1244,20.0
1740506389.2015302,19.292379999999998,20.0
1740506389.2182221,19.626199999999994,20.0
1740506389.226517,19.79213999999999,20.0
1740506389.234841,19.95858,20.0
1740506389.25172,20.295559999999995,20.0
1740506389.259802,20.457799999999988,20.0
1740506389.2681768,20.62529999999999,20.0
1740506389.276525,20.792279999999987,20.0
1740506389.2931259,21.124299999999998,20.0
1740506389.301433,21.290359999999993,20.0
1740506389.3098502,21.45854,20.0
1740506389.326745,21.79651999999999,20.0
1740506389.3349838,21.96142,20.0
1740506389.351496,22.291659999999993,20.0
1740506389.359824,22.458259999999992,20.0
1740506389.368163,22.625019999999996,20.0
1740506389.3764842,22.791440000000005,20.0
1740506389.393208,23.125920000000004,20.0
1740506389.40149,23.291559999999993,20.0
1740506389.418568,23.632899999999992,20.0
1740506389.426523,23.792220000000004,20.0
1740506389.434897,23.95956,20.0
1740506389.4431748,24.12528,20.0
1740506389.459859,24.45893999999999,20.0
1740506389.468211,24.626,20.0
1740506389.4847832,24.957399999999996,20.0
1740506389.493254,25.126779999999993,20.0
1740506389.501379,25.28936,20.0
1740506389.509832,25.45843999999999,20.0
1740506389.5265422,25.79262,20.0
1740506389.534827,25.95834,20.0
1740506389.551491,26.29161999999999,20.0
1740506389.559789,26.45757999999999,20.0
1740506389.568146,26.624739999999996,20.0
1740506389.5764291,26.790380000000003,20.0
1740506389.593427,27.12985999999999,20.0
1740506389.601561,27.29298,20.0
1740506389.618211,27.62599999999999,20.0
1740506389.626542,27.792639999999995,20.0
1740506389.63484,27.958599999999993,20.0
1740506389.643206,28.125920000000004,20.0
1740506389.659904,28.459760000000003,20.0
1740506389.668155,28.624859999999988,20.0
1740506389.6765609,28.79299999999999,20.0
1740506389.6931908,29.12557999999999,20.0
1740506389.701508,29.29193999999999,20.0
1740506389.709842,29.458640000000003,20.0
1740506389.72651,29.791980000000002,20.0
1740506389.734839,29.95856,20.0
1740506389.7437131,30.135419999999993,20.0
1740506389.7598138,30.45805999999999,20.0
1740506389.768152,30.624839999999995,20.0
1740506389.776531,30.79229999999999,20.0
1740506389.793216,31.1261,20.0
1740506389.801549,31.29275999999999,20.0
1740506389.809881,31.459399999999995,20.0
1740506389.827151,31.80463999999999,20.0
1740506389.834877,31.95931999999999,20.0
1740506389.843112,32.12401999999999,20.0
1740506389.851457,32.29091999999999,20.0
1740506389.8682399,32.62656,20.0
1740506389.876451,32.79078,20.0
1740506389.884792,32.95764,20.0
1740506389.901525,33.29229999999998,20.0
1740506389.909759,33.45681999999999,20.0
1740506389.918366,33.628979999999984,20.0
1740506389.9348521,33.95881999999999,20.0
1740506389.943201,34.125819999999976,20.0
1740506389.9515479,34.29275999999999,20.0
1740506389.968138,34.624519999999976,20.0
1740506389.976543,34.79265999999998,20.0
1740506389.98486,34.958999999999975,20.0
1740506390.001715,35.29571999999999,20.0
1740506390.009807,35.457899999999995,20.0
1740506390.0181818,35.62537999999999,20.0
1740506390.034823,35.958239999999996,20.0
1740506390.04323,36.12639999999998,20.0
1740506390.051476,36.29132,20.0
1740506390.068201,36.6258,20.0
1740506390.0764,36.789799999999985,20.0
1740506390.0850382,36.96234,20.0
1740506390.1015308,37.292379999999994,20.0
1740506390.110081,37.46339999999999,20.0
1740506390.1182458,37.62669999999999,20.0
1740506390.134819,37.95815999999999,20.0
1740506390.143157,38.124919999999975,20.0
1740506390.151571,38.29321999999998,20.0
1740506390.168399,38.62955999999997,20.0
1740506390.1765382,38.792519999999975,20.0
1740506390.18482,38.95811999999998,20.0
1740506390.20149,39.29153999999997,20.0
1740506390.209835,39.45847999999998,20.0
1740506390.218207,39.62585999999998,20.0
1740506390.234853,39.95883999999998,20.0
1740506390.243273,40.12699999999997,20.0
1740506390.251702,40.295679999999976,20.0
1740506390.268207,40.62589999999999,20.0
1740506390.2765172,40.792019999999994,20.0
1740506390.284889,40.95957999999999,20.0
1740506390.29318,41.12536,20.0
1740506390.3098161,41.45806,20.0
1740506390.3182101,41.62597999999999,20.0
1740506390.335166,41.96451999999999,20.0
1740506390.343149,42.12476000000001,20.0
1740506390.351496,42.291639999999994,20.0
1740506390.3598468,42.45873999999999,20.0
1740506390.376516,42.79209999999999,20.0
1740506390.384855,42.958859999999994,20.0
1740506390.401494,43.29165999999999,20.0
1740506390.409796,43.4577,20.0
1740506390.4183402,43.628479999999996,20.0
1740506390.426582,43.79339999999999,20.0
1740506390.4432352,44.12644,20.0
1740506390.451543,44.29264,20.0
1740506390.468173,44.62519999999999,20.0
1740506390.476501,44.791819999999994,20.0
1740506390.4848351,44.95849999999999,20.0
1740506390.493139,45.12458,20.0
1740506390.509993,45.461439999999996,20.0
1740506390.518228,45.62613999999999,20.0
1740506390.534801,45.95781999999999,20.0
1740506390.543145,46.12469999999999,20.0
1740506390.5514371,46.29053999999999,20.0
1740506390.559838,46.45853999999999,20.0
1740506390.576501,46.791779999999996,20.0
1740506390.584981,46.96125999999999,20.0
1740506390.6014888,47.291519999999984,20.0
1740506390.609824,47.45821999999998,20.0
1740506390.6182022,47.62584,20.0
1740506390.6265442,47.79265999999999,20.0
1740506390.6432378,48.12653999999999,20.0
1740506390.65152,48.29219999999998,20.0
1740506390.668355,48.628759999999986,20.0
1740506390.676544,48.792659999999984,20.0
1740506390.684881,48.95939999999999,20.0
1740506390.693238,49.12653999999999,20.0
1740506390.710367,49.467199999999984,20.0
1740506390.718239,49.62649999999999,20.0
1740506390.734915,49.960019999999986,20.0
1740506390.7431848,50.12523999999999,20.0
1740506390.751807,50.29774,20.0
1740506390.7598872,50.45949999999999,20.0
1740506390.7765398,50.79255999999999,20.0
1740506390.784833,50.95841999999999,20.0
1740506390.7932,51.12577999999999,20.0
1740506390.809838,51.458499999999994,20.0
1740506390.818211,51.62602,20.0
1740506390.8270452,51.802679999999995,20.0
1740506390.8434439,52.13035999999998,20.0
1740506390.851462,52.29099999999998,20.0
1740506390.859821,52.45817999999999,20.0
1740506390.876517,52.79203999999999,20.0
1740506390.884842,52.95861999999999,20.0
1740506390.89319,53.125579999999985,20.0
1740506390.909873,53.45917999999999,20.0
1740506390.9188511,53.63857999999998,20.0
1740506390.926506,53.791859999999986,20.0
1740506390.943192,54.12554,20.0
1740506390.9515,54.29174,20.0
1740506390.95985,54.45879999999999,20.0
1740506390.976494,54.79163999999999,20.0
1740506390.984889,54.959579999999995,20.0
1740506390.993114,55.12406,20.0
1740506391.0100322,55.462259999999986,20.0
1740506391.018247,55.626699999999985,20.0
1740506391.026529,55.79231999999999,20.0
1740506391.0431879,56.12549999999999,20.0
1740506391.051489,56.29158,20.0
1740506391.059825,56.45828,20.0
1740506391.0765288,56.792339999999996,20.0
1740506391.0847502,56.9567,20.0
1740506391.093333,57.1283,20.0
1740506391.1098518,57.4588,20.0
1740506391.1181078,57.62395999999999,20.0
1740506391.126601,57.793739999999985,20.0
1740506391.143255,58.12683999999999,20.0
1740506391.151498,58.29174,20.0
1740506391.159803,58.45784,20.0
1740506391.176832,58.798159999999996,20.0
1740506391.184923,58.96022,20.0
1740506391.193202,59.125820000000004,20.0
1740506391.209853,59.458780000000004,20.0
1740506391.217345,59.608639999999994,20.0
1740506391.226611,59.793980000000005,20.0
1740506391.2431722,60.12474,20.0
1740506391.251677,60.29520000000001,20.0
1740506391.2599192,60.459860000000006,20.0
1740506391.268218,60.62608,20.0
1740506391.2848482,60.958500000000015,20.0
1740506391.29316,61.125,20.0
1740506391.301575,61.293260000000004,20.0
1740506391.31819,61.62556000000002,20.0
1740506391.326474,61.79104000000001,20.0
1740506391.34372,62.13562000000002,20.0
1740506391.351543,62.29244000000001,20.0
1740506391.3598158,62.458080000000024,20.0
1740506391.368125,62.624240000000015,20.0
1740506391.38485,62.958720000000014,20.0
1740506391.393122,63.124200000000016,20.0
1740506391.4098089,63.457920000000016,20.0
1740506391.418408,63.62982000000001,20.0
1740506391.426477,63.79130000000002,20.0
1740506391.434792,63.95760000000001,20.0
1740506391.451529,64.29226000000003,20.0
1740506391.4597828,64.45746000000003,20.0
1740506391.476531,64.79240000000001,20.0
1740506391.484769,64.95716000000002,20.0
1740506391.493215,65.12594000000001,20.0
1740506391.501827,65.29820000000001,20.0
1740506391.518235,65.62648000000002,20.0
1740506391.5265121,65.79202000000002,20.0
1740506391.544404,66.14814000000001,20.0
1740506391.5522408,66.30530000000002,20.0
1740506391.5607061,66.47482000000002,20.0
1740506391.569109,66.64224000000002,20.0
1740506391.5857651,66.97652000000002,20.0
1740506391.593708,67.13472000000002,20.0
1740506391.609959,67.46072000000002,20.0
1740506391.618172,67.62516000000002,20.0
1740506391.6264782,67.79136000000003,20.0
1740506391.6349142,67.96004000000003,20.0
1740506391.651645,68.29446000000003,20.0
1740506391.659891,68.45960000000004,20.0
1740506391.6683252,68.62810000000003,20.0
1740506391.684855,68.95884000000004,20.0
1740506391.6931782,69.12534000000002,20.0
1740506391.701569,69.29312000000003,20.0
1740506391.718158,69.62492000000003,20.0
1740506391.726487,69.79152000000003,20.0
1740506391.734796,69.95764000000004,20.0
1740506391.751777,70.29616000000004,20.0
1740506391.759794,70.45762000000005,20.0
1740506391.7681699,70.62500000000006,20.0
1740506391.776565,70.79302000000006,20.0
1740506391.793174,71.12526000000004,20.0
1740506391.8015518,71.29270000000005,20.0
1740506391.8099232,71.46008000000006,20.0
1740506391.826518,71.79210000000006,20.0
1740506391.834947,71.96068000000007,20.0
1740506391.851827,72.29794000000007,20.0
1740506391.859921,72.46018000000007,20.0
1740506391.868172,72.62516000000006,20.0
1740506391.876498,72.79168000000007,20.0
1740506391.893198,73.12572000000006,20.0
1740506391.9015481,73.29270000000005,20.0
1740506391.918379,73.62924000000005,20.0
1740506391.926456,73.79090000000005,20.0
1740506391.93488,73.95938000000004,20.0
1740506391.943197,74.12574000000004,20.0
1740506391.959908,74.45992000000004,20.0
1740506391.968149,74.62476000000004,20.0
1740506391.984904,74.95980000000003,20.0
1740506391.993228,75.12634000000004,20.0
1740506392.001896,75.29932000000002,20.0
1740506392.010441,75.47018000000003,20.0
1740506392.027415,75.80918000000004,20.0
1740506392.035009,75.96138000000003,20.0
1740506392.051735,76.29494000000003,20.0
1740506392.059819,76.45810000000003,20.0
1740506392.0681741,76.62518000000004,20.0
1740506392.076451,76.79082000000002,20.0
1740506392.093798,77.13724000000002,20.0
1740506392.101577,77.29330000000002,20.0
1740506392.118142,77.62462000000002,20.0
1740506392.1264908,77.79164000000003,20.0
1740506392.1348412,77.95862000000002,20.0
1740506392.143203,78.12572000000003,20.0
1740506392.159822,78.45820000000003,20.0
1740506392.1685739,78.63310000000004,20.0
1740506392.1770828,78.80234000000004,20.0
1740506392.194282,79.14604000000003,20.0
1740506392.202025,79.30102000000004,20.0
1740506392.210359,79.46846000000002,20.0
1740506392.22678,79.79664000000002,20.0
1740506392.234879,79.95924000000004,20.0
1740506392.2432299,80.12608000000003,20.0
1740506392.260522,80.47194000000002,20.0
1740506392.2681532,80.62482000000001,20.0
1740506392.2764318,80.79038000000001,20.0
1740506392.2933362,81.12832000000002,20.0
1740506392.301575,81.29326000000002,20.0
1740506392.309898,81.45970000000003,20.0
1740506392.3265102,81.79198000000002,20.0
1740506392.335031,81.96228000000002,20.0
1740506392.3434281,82.13018000000002,20.0
1740506392.351497,82.29170000000002,20.0
1740506392.368193,82.62558000000003,20.0
1740506392.376956,82.80090000000001,20.0
1740506392.384765,82.95704,20.0
1740506392.401626,83.29418000000003,20.0
1740506392.409853,83.45882000000002,20.0
1740506392.418242,83.62646000000002,20.0
1740506392.4348538,83.95882000000003,20.0
1740506392.443236,84.12648000000002,20.0
1740506392.451592,84.29334000000001,20.0
1740506392.468173,84.62522000000003,20.0
1740506392.476426,84.79024000000001,20.0
1740506392.484797,84.95772000000002,20.0
1740506392.501687,85.29536000000002,20.0
1740506392.509774,85.4572,20.0
1740506392.518141,85.62458000000001,20.0
1740506392.534834,85.95844000000001,20.0
1740506392.543148,86.12474,20.0
1740506392.551529,86.29234000000002,20.0
1740506392.568219,86.62614000000002,20.0
1740506392.5766752,86.79528000000002,20.0
1740506392.58505,86.96266000000003,20.0
1740506392.601506,87.29190000000003,20.0
1740506392.609835,87.45850000000003,20.0
1740506392.618192,87.62562000000003,20.0
1740506392.6348329,87.95842000000005,20.0
1740506392.643102,88.12362000000005,20.0
1740506392.6515021,88.29174000000005,20.0
1740506392.6683578,88.62878000000005,20.0
1740506392.676686,88.79548000000004,20.0
1740506392.684845,88.95868000000004,20.0
1740506392.701495,89.29168000000003,20.0
1740506392.709931,89.46036000000004,20.0
1740506392.7181928,89.62564000000003,20.0
1740506392.734868,89.95914000000003,20.0
1740506392.7431161,90.12386000000004,20.0
1740506392.751704,90.29574000000005,20.0
1740506392.768188,90.62554000000006,20.0
1740506392.776601,90.79382000000004,20.0
1740506392.784788,90.95754000000005,20.0
1740506392.793239,91.12658000000005,20.0
1740506392.8099,91.45976000000005,20.0
1740506392.818161,91.62500000000006,20.0
1740506392.83501,91.96184000000007,20.0
1740506392.8431501,92.12476000000007,20.0
1740506392.851522,92.29222000000006,20.0
1740506392.859932,92.46042000000006,20.0
1740506392.876557,92.79290000000006,20.0
1740506392.884882,92.95942000000007,20.0
1740506392.901529,93.29236000000006,20.0
1740506392.9099,93.45980000000006,20.0
1740506392.918221,93.62610000000006,20.0
1740506392.926629,93.79436000000007,20.0
1740506392.943135,94.12448000000006,20.0
1740506392.951498,94.29174000000006,20.0
1740506392.9682539,94.62684000000006,20.0
1740506392.976484,94.79148000000006,20.0
1740506392.9849339,94.96048000000006,20.0
1740506392.993147,95.12474000000006,20.0
1740506393.010011,95.46184000000005,20.0
1740506393.018206,95.62588000000007,20.0
1740506393.034923,95.96020000000007,20.0
1740506393.043177,96.12532000000006,20.0
1740506393.051556,96.29290000000006,20.0
1740506393.059875,96.45930000000004,20.0
1740506393.076444,96.79062000000006,20.0
1740506393.085415,96.96986000000007,20.0
1740506393.101559,97.29294000000007,20.0
1740506393.109843,97.45866000000007,20.0
1740506393.11821,97.62600000000006,20.0
1740506393.1264892,97.79154000000005,20.0
1740506393.1432178,98.12612000000004,20.0
1740506393.1516101,98.29386000000005,20.0
1740506393.168438,98.63032000000003,20.0
1740506393.17653,98.79236000000004,20.0
1740506393.1848068,98.95792000000003,20.0
1740506393.193244,99.12660000000005,20.0
1740506393.209834,99.45846000000006,20.0
1740506393.2181818,99.62544000000004,20.0
1740506393.234252,99.94682000000003,20.0
1740506393.2432482,100.12666000000004,20.0
1740506393.251515,100.29194000000001,20.0
1740506393.259787,100.45752000000002,20.0
1740506393.276588,100.79352000000002,20.0
1740506393.284781,100.95740000000004,20.0
1740506393.29322,101.12616000000003,20.0
1740506393.3098938,101.45966000000001,20.0
1740506393.31813,101.62438000000002,20.0
1740506393.3264709,101.79114000000001,20.0
1740506393.344131,102.14346000000002,20.0
1740506393.351798,102.29718000000001,20.0
1740506393.359892,102.45956000000002,20.0
1740506393.3766148,102.79396000000001,20.0
1740506393.3848279,102.95832,20.0
1740506393.3931699,103.12512000000001,20.0
1740506393.409847,103.45870000000001,20.0
1740506393.418178,103.62534,20.0
1740506393.426694,103.79546,20.0
1740506393.44328,104.12732000000001,20.0
1740506393.4515,104.29180000000002,20.0
1740506393.45984,104.45858000000001,20.0
1740506393.476553,104.79276000000002,20.0
1740506393.4848719,104.95921999999999,20.0
1740506393.493185,105.12545999999999,20.0
1740506393.510245,105.46628000000001,20.0
1740506393.518115,105.62404000000001,20.0
1740506393.5264719,105.79122000000001,20.0
1740506393.543209,106.12594000000001,20.0
1740506393.551508,106.29192,20.0
1740506393.559934,106.46044,20.0
